t,qx,qy,qz,qw
13.528,0.17749448051351174,0.34993393684003654,0.5939138369526951,0.70235909868884
13.552,0.18140890363668824,0.3496682991464956,0.594586391986301,0.700920760655614
13.576,0.1852657646376225,0.3493152278163951,0.595260402928068,0.6995144893243679
13.596,0.18843173587333678,0.34896015332623576,0.5958230706049208,0.6983660650698994
13.62,0.19217833115238556,0.34845742219305065,0.5964907194293595,0.6970249174805039
13.64,0.1952428425896682,0.3480542152239922,0.5970353596674733,0.6959075189916025
13.656,0.1976548494729148,0.3477589932942229,0.597458687813966,0.6950103304400893
13.672,0.20003352561999516,0.34747375264072167,0.5978743553665963,0.6941144250401271
13.696,0.20353524711738327,0.34705849688336,0.5985012352046951,0.6927626392786946
13.716,0.20639103554780863,0.34671636130412364,0.5990187028181058,0.6916408742430176
13.732,0.20863068339359014,0.34644020585500074,0.5994309044239919,0.6907496019074519
13.752,0.21137450030101712,0.3460829753515786,0.5999453067895005,0.6896470283090808
13.772,0.21405834578083624,0.34570600939843255,0.6004549318443029,0.6885639073399334
13.788,0.21615987629827704,0.3453891126711082,0.6008639520927472,0.6877090807910443
13.804,0.21822085899706625,0.34505974113765503,0.6012733003203167,0.6868652342829061
13.82,0.22024586359963336,0.34471287111161714,0.6016717365354223,0.6860436702657396
13.84,0.22273092918812742,0.34424785354576376,0.6021586224822463,0.685046963267783
13.856,0.22468018113450194,0.34385377750225565,0.6025506546623317,0.6842631836280484
13.88,0.22754082600990141,0.34322452065581954,0.6031466792328685,0.683107739854906
13.904,0.23032592556845263,0.3425406802542249,0.6037492535600133,0.6819843760730413
13.92,0.23214256665412336,0.3420678569796555,0.6041532665702666,0.6812475618019181
13.94,0.2343710336140884,0.3415153986577606,0.6046477698209998,0.6803223688317076
13.96,0.2365582453132128,0.3409932075937152,0.6051293577189857,0.6793984761359797
13.976,0.23828214101177758,0.3405823723606157,0.6055026621250255,0.6786691351988579
13.992,0.2399769359061299,0.3401710445518072,0.6058808945935982,0.6779403161400706
14.016,0.24246291435358122,0.33952413550692623,0.6064526062525019,0.6768680321458462
14.032,0.2440793908337289,0.3390575877528809,0.6068386812934714,0.6761745470242384
14.048,0.24566387650396093,0.33855089357196405,0.6072305382466795,0.6755024986358816
14.072,0.24797753495923755,0.33770232666447575,0.6078372823274548,0.6745354838210618
14.088,0.24947655080411865,0.337065322137764,0.6082554727289305,0.6739241048562892
14.104,0.2509380337391701,0.33636283605725303,0.6086866774856999,0.6733429099604896
14.124,0.2527131991971387,0.3353904104021571,0.6092447067050956,0.6726590510159228
14.148,0.2547620603227397,0.3340799515273818,0.6099457406400294,0.6719025763328051
14.172,0.2567156203171677,0.33261491664167314,0.6106788945333027,0.6712195581806357
14.192,0.2582786685040685,0.33135543491754244,0.6112981377413913,0.6706789783050299
14.212,0.2597808297108919,0.3300693814857786,0.6119252982452996,0.6701608413565487
14.228,0.2609233212464213,0.3289611699506728,0.6124498412646471,0.6697826222210682
14.244,0.26200450680334436,0.32776602690187046,0.6130116080705261,0.6694324748579847
14.264,0.26328538832880477,0.3262038348788504,0.6137352438731448,0.6690298295523552
14.284,0.2644939216463895,0.3246190319556886,0.6144725039513559,0.6686471351856793
14.304,0.26562751487567604,0.3229979685297334,0.6152259993859486,0.6682898363331576
14.32,0.26647988810914575,0.3216707989595329,0.6158414976749098,0.6680236643050881
14.34,0.2674753604074048,0.3199683578762822,0.6166273768800872,0.6677183984396919
14.364,0.2685631405558428,0.31784798349508847,0.6176046570007445,0.6673911795745292
14.384,0.26937069746570375,0.31600363666002884,0.618458101619307,0.667151186393249
14.404,0.2700894356485647,0.31408669898905334,0.6193376113036876,0.6669498972890258
14.424,0.27071823496515984,0.3120969918348292,0.6202443386090808,0.6667863716126651
14.44,0.2711535033806804,0.3104525652655137,0.6209895646124804,0.666683540344928
14.464,0.27169268013799974,0.3078973953056501,0.6221392988274702,0.6665770580944792
14.484,0.2720352741756421,0.30569311418334244,0.6231324372651627,0.666524189488312
14.508,0.2723159572812021,0.3029621387736563,0.6243709007066026,0.6664975170475432
14.528,0.27244129896862657,0.30060508674654346,0.6254299728326908,0.6665205694657069
14.548,0.2724660366117894,0.2981729769449728,0.6265210861043972,0.6665781749948031
14.568,0.2723856318178544,0.2956502899055833,0.6276477564645709,0.666674783881109
14.592,0.27214998471356194,0.2924956290159687,0.6290503025030557,0.6668406179498779
14.612,0.27184131799492023,0.2897570124509084,0.6302611554134369,0.667018776005015
14.632,0.2714329218604733,0.28693148885950964,0.6315064997510192,0.6672286192927934
14.652,0.270948954166726,0.2840926849820795,0.6327718524965548,0.6674412283217968
14.672,0.2703888923624099,0.2812364028982952,0.6340625119632245,0.6676531011646263
14.692,0.26973833463484465,0.2783233014986962,0.6353821119105503,0.6678824316714548
14.712,0.26898136501977604,0.27532354461833364,0.6367390525881987,0.6681387205962379
14.736,0.26791802485483834,0.27160609321981033,0.6384224695843345,0.668480973860583
14.756,0.26689771798958845,0.26840154112963915,0.6398736484703292,0.6687958842909055
14.772,0.26599426698475775,0.2657644871632657,0.6410639625780359,0.669068967429991
14.788,0.26501155564726614,0.263058960072157,0.642281467402549,0.669360422739797
14.812,0.26338889313020936,0.25886669434999354,0.6441528094963186,0.6698369081723923
14.828,0.2622042467264164,0.2559789134810222,0.6454331334034741,0.6701789307018545
14.848,0.26060931435239776,0.25226792350547517,0.6470701999820279,0.6706294329495442
14.876,0.2581550351161919,0.24688748923125584,0.6494352767778052,0.6712945454729837
14.9,0.25585017084865236,0.24211136065728595,0.6515349869158332,0.6718816413193458
14.92,0.2537914315752308,0.23801847013949046,0.6533266661846475,0.6723848484190477
14.94,0.251610645074457,0.23382860463413607,0.6551556164679336,0.6728947801481227
14.96,0.2493095115584215,0.22954542580947798,0.6570164406527463,0.6734115098871143
14.98,0.24692062490097305,0.22522180263535593,0.6588933032839499,0.6739176207102456
14.996,0.24495615108942936,0.22174705820341153,0.6604012179236318,0.6743107277706394
15.016,0.24242450498705842,0.21737313476500417,0.6623058294131655,0.6747816446744487
15.036,0.2397992926228208,0.21295311694597593,0.6642454099409881,0.6752224112193826
15.056,0.23707571080543183,0.20847519366528555,0.6662083343411725,0.6756475828615695
15.08,0.23366774749767796,0.20302526947183658,0.6686007148453075,0.6761310581859064
15.104,0.23009526794964985,0.19749450366583657,0.6710469493741877,0.6765708243965003
15.12,0.2276186341788637,0.19376058080301864,0.6726909450710976,0.6768555880841785
15.14,0.22441989338967097,0.1890424756297736,0.6747662728944269,0.6771920930008701
15.156,0.22177916496814284,0.18522931603403162,0.6764334317050469,0.677452518586603
15.176,0.21837574090189799,0.18042237935613875,0.67853320441567,0.6777554804783354
15.192,0.21557336534936408,0.17655034920678356,0.6802236515786345,0.6779777888544292
15.208,0.21270037135396092,0.17265976146618617,0.681923019567275,0.6781800308034561
15.224,0.20976137608222087,0.16875705009522132,0.6836325094896796,0.6783567019762503
15.244,0.20599497204521233,0.16385591020955745,0.6857695008299274,0.678555453823018
15.264,0.20213840191336194,0.15895560110107707,0.687913127783455,0.6787110666356423
15.284,0.19822128997460098,0.15410008646681367,0.6900562802937915,0.6788105874091992
15.304,0.19424492027741866,0.14928768796989156,0.6922015352123141,0.678851332632366
15.32,0.191020936550575,0.14546755768423936,0.6939182610984604,0.6788428672195154
15.34,0.18693491711940785,0.14072854663537815,0.6960642397318262,0.6787822825398503
15.356,0.1836156451548713,0.1369525472031239,0.6977621643306329,0.6787173614234185
15.376,0.17940006828164845,0.13225056765643745,0.6998605551589834,0.6786166857568782
15.396,0.1751184632520078,0.1275851208474909,0.7019596631557339,0.678460162477411
15.42,0.1698993232558259,0.12204533256825995,0.7044806923158161,0.6781932695845218
15.444,0.1646030263033273,0.1165869722007312,0.7069989843400678,0.6778390353077673
15.468,0.15924796484349943,0.11122979767262464,0.7095210768522556,0.6773830964124558
15.488,0.15474413302757292,0.10684793564509006,0.7116190350187782,0.6769314004689623
15.504,0.15111805733761388,0.10339851228374003,0.7132848790779109,0.6765328977092133
15.524,0.14656591178384892,0.09916031363923072,0.7153656205168648,0.6759716670722669
15.544,0.1419987583733897,0.095004912112363,0.7174469000068233,0.6753372231452499
15.564,0.13741964654180178,0.09093423573435899,0.7195287865098567,0.6746296249790601
15.596,0.1300920427967191,0.08461599818270708,0.7228602490774706,0.6733418548970338
15.612,0.12643913412370955,0.08155167388618115,0.724516800527194,0.6726350240674707
15.628,0.12280572837432233,0.07856044440291295,0.7261731777185226,0.6718776120811379
15.652,0.11738462092527335,0.07419959806399086,0.728656505580571,0.6706526427984038
15.672,0.11288712486378853,0.07066563387491832,0.7307284002075864,0.6695512455063501
15.688,0.10930527561515194,0.06790059164051199,0.7323873257092206,0.6686184797910242
15.712,0.10381080058615612,0.06369175016015784,0.7348915923020451,0.6671589212526219
15.732,0.0976838106850868,0.058576369288760685,0.7370959881377956,0.6661202491758927
15.756,0.08629927839045841,0.04827769255883368,0.7399618267796387,0.6653406600076541
15.776,0.07375002575468627,0.03669079029601019,0.7423761451799976,0.6649002772418766
15.796,0.05944734986773628,0.02355168078178262,0.7446365293971148,0.6644003085591365
15.824,0.03847620018515295,0.004695901016430568,0.7473551656255988,0.6632931380209581
15.844,0.023894711095809668,-0.00800838313071917,0.7489711527495702,0.6621231916571563
15.86,0.012917491368638134,-0.017277882536027803,0.750104742432661,0.6609670858460681
15.884,-0.0020289476965952825,-0.029370437971279705,0.7516328720673993,0.6589243404005748
15.904,-0.012871497470840078,-0.037629490180349716,0.7528498837677798,0.6569896487255074
15.924,-0.0221217365826139,-0.04417330999243949,0.7540958567687737,0.6549036465458491
15.94,-0.02842164538550067,-0.048259471710223184,0.7551660588123554,0.6531366297197281
15.96,-0.034962623634552166,-0.05200964755590737,0.7566083989946817,0.6508581581884055
15.976,-0.03911887972315095,-0.0539421584842043,0.7578640851587836,0.6490007590239867
15.996,-0.04299014883265162,-0.055069971067767454,0.7595716657895804,0.6466606760269129
16.016,-0.04535763692623185,-0.05479431561570459,0.7614679978576621,0.6442877897239079
16.04,-0.04627750510322575,-0.05272570743061354,0.7639923736598396,0.6414000664850029
16.06,-0.04565718912177399,-0.04978890190986358,0.7662712864521444,0.6389560250025695
16.076,-0.0444195482259907,-0.0468142710890549,0.7681929890093006,0.6369575020319299
16.092,-0.04258857915275391,-0.0433554415510753,0.7701814141880886,0.6349229148903801
16.12,-0.038221012286538535,-0.036396739404715224,0.7737644594353159,0.6312709346194161
16.136,-0.0351584350838183,-0.031999384959961186,0.7758529814322747,0.6291200799587402
16.156,-0.03088405438331025,-0.02619594981478985,0.778481902507202,0.6263592219061815
16.172,-0.02716747993497941,-0.021359858631582664,0.7805883385912922,0.6240893606916461
16.192,-0.022256246645897416,-0.015163890262110336,0.783207647086748,0.6211767038952729
16.208,-0.018181426538204978,-0.01013951177262479,0.7852814454611692,0.6187888795416944
16.224,-0.014017152746055021,-0.005083938884748926,0.7873232554679586,0.6163600931222313
16.244,-0.008756817882980897,0.0012215039832281992,0.7898297497340588,0.6132624173252567
16.268,-0.002445894917598731,0.008707421583196148,0.7927762083806112,0.6094457168879654
16.288,0.002734390656623557,0.014821839249639123,0.795172708104863,0.60619567836976
16.304,0.006789245423373741,0.019606186255560945,0.7970528597826582,0.6035530153345106
16.324,0.011712275460176742,0.025432766012499136,0.7993613393937773,0.6001978391323021
16.344,0.016426592995664027,0.031061166405479037,0.8016257019800381,0.5967927654631021
16.36,0.02002614854828088,0.03541133734591106,0.8034052161751783,0.5940412857573212
16.376,0.02345959277441164,0.03961715719316787,0.8051606193329601,0.5912668648234525
16.4,0.028278835899173207,0.04564413557000089,0.8077550313566723,0.5870679088880915
16.424,0.03267127148614938,0.05131478850445716,0.8103141361212266,0.5828296331710764
16.444,0.03599216304616435,0.05575775765918467,0.8124260680479112,0.5792749956767415
16.464,0.038997450065524075,0.059941143927800485,0.8145241897937538,0.575705308637885
16.48,0.04117241553470887,0.06310126205060995,0.816192263948413,0.5728466210055024
16.504,0.04405547588816975,0.06753256074893398,0.8186733765123844,0.5685704625398423
16.52,0.04573110445402255,0.07028134476445559,0.820325837431466,0.5657161117609071
16.54,0.047582657421388355,0.07351012372359118,0.8223914868691784,0.5621426818415083
16.56,0.04917295328125266,0.07651690745488797,0.8244607418632903,0.5585621439601621
16.584,0.05075149288412083,0.07984025795546963,0.8269552764280674,0.5542515583806831
16.604,0.051796360201439386,0.08237335833248578,0.8290429893209027,0.5506536922284027
16.624,0.05261636564752534,0.08470544028049563,0.8311351940653825,0.5470564830425029
16.648,0.05330771476918832,0.08724457495577953,0.8336492134903533,0.5427482478403663
16.668,0.05363853936316932,0.08913973340276539,0.8357620423257343,0.5391463842328791
16.684,0.05375946020756819,0.09052049202102591,0.8374633880969592,0.5362565007154918
16.704,0.053770034675539716,0.09210287565164511,0.8396063817982465,0.532622725117269
16.72,0.05367960815007131,0.09326436315606845,0.8413324832713819,0.5296979430074822
16.748,0.053354087754174384,0.09509656879917658,0.8443674790944343,0.5245508022777714
16.768,0.053006531421387414,0.09625867235413296,0.8465528832411906,0.5208385464799244
16.792,0.052528584619440204,0.09753113846159941,0.8491986405161208,0.516323632786487
16.816,0.05215402452740363,0.09876478664855311,0.8518501481907648,0.5117389956523081
16.836,0.05194143486466703,0.09977805378820122,0.8540623345175617,0.507862142795514
16.852,0.05179501296037142,0.10055936110648961,0.8558313365221949,0.504735391024766
16.868,0.05165380825043599,0.10131095820519405,0.8575983834195118,0.5015904570434058
16.892,0.0514138913967665,0.10236387371582978,0.8602528035421257,0.4968333353623166
16.912,0.05116563043624211,0.10316922241662978,0.8624630172219134,0.4928445330248509
16.932,0.050853530359324536,0.1039055112059192,0.8646726010221113,0.4888341807123217
16.956,0.0503802880354101,0.10469524888742718,0.8673262245265848,0.48398961939935137
16.976,0.04989489521875476,0.10527323401059728,0.8695397109314458,0.47992576170207546
